# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1249136	1249585	+						4908984	PCAL_RS07080	450		old_locus_tag=Pcal_1333
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1249136	1249585	+	WP_011850013.1	WP_011850013.1		hypothetical protein		4908984	PCAL_RS07080	450	149	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1249582	1250637	-						4909763	PCAL_RS07085	1056		old_locus_tag=Pcal_1334
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1249582	1250637	-	WP_011850014.1	WP_011850014.1		DUF1646 family protein		4909763	PCAL_RS07085	1056	351	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1250692	1251984	+						4908468	PCAL_RS07090	1293		old_locus_tag=Pcal_1335
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1250692	1251984	+	WP_011850015.1	WP_011850015.1		APC family permease		4908468	PCAL_RS07090	1293	430	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1251981	1252496	-						4908905	PCAL_RS07095	516		old_locus_tag=Pcal_1336
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1251981	1252496	-	WP_011850016.1	WP_011850016.1		NUDIX hydrolase		4908905	PCAL_RS07095	516	171	
gene	tRNA	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1252620	1252726	+						4909054	PCAL_RS07100	107		old_locus_tag=Pcal_R0018
tRNA		GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1252620	1252726	+				tRNA-Ala		4909054	PCAL_RS07100	75		anticodon=CGC
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1253039	1254046	+						4908585	PCAL_RS07105	1008		old_locus_tag=Pcal_1337
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1253039	1254046	+	WP_011850017.1	WP_011850017.1		tropomyosin		4908585	PCAL_RS07105	1008	335	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1254043	1255068	-						4910296	PCAL_RS07110	1026		old_locus_tag=Pcal_1338
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1254043	1255068	-	WP_011850018.1	WP_011850018.1		ATP-binding protein		4910296	PCAL_RS07110	1026	341	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1255141	1255575	-						4909751	PCAL_RS07115	435		old_locus_tag=Pcal_1339
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1255141	1255575	-	WP_193322595.1	WP_193322595.1		CBS domain-containing protein		4909751	PCAL_RS07115	435	144	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1255776	1259300	-						4908387	PCAL_RS07120	3525		old_locus_tag=Pcal_1340
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1255776	1259300	-	WP_193322596.1	WP_193322596.1		hypothetical protein		4908387	PCAL_RS07120	3525	1174	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1259287	1259700	-						4908441	PCAL_RS07125	414		old_locus_tag=Pcal_1341
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1259287	1259700	-	WP_011850021.1	WP_011850021.1		hypothetical protein		4908441	PCAL_RS07125	414	137	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1259806	1260234	+						4908206	PCAL_RS07130	429		old_locus_tag=Pcal_1342
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1259806	1260234	+	WP_226951927.1	WP_226951927.1		flagellar biosynthesis protein FlaG		4908206	PCAL_RS07130	429	142	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1260266	1261036	+						4910301	PCAL_RS07135	771		old_locus_tag=Pcal_1343
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1260266	1261036	+	WP_011850023.1	WP_011850023.1		type II secretion system F family protein		4910301	PCAL_RS07135	771	256	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1261015	1262508	+						4910230	PCAL_RS07140	1494		old_locus_tag=Pcal_1344
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1261015	1262508	+	WP_226951928.1	WP_226951928.1		type II/IV secretion system ATPase subunit		4910230	PCAL_RS07140	1494	497	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1262505	1263290	+						4910254	PCAL_RS07145	786		old_locus_tag=Pcal_1345
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1262505	1263290	+	WP_011850025.1	WP_011850025.1		type II secretion system F family protein		4910254	PCAL_RS07145	786	261	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1263354	1263635	+						4908159	PCAL_RS07150	282		old_locus_tag=Pcal_1346
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1263354	1263635	+	WP_011850026.1	WP_011850026.1		hypothetical protein		4908159	PCAL_RS07150	282	93	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1263626	1264747	+						4910298	PCAL_RS07155	1122		old_locus_tag=Pcal_1347
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1263626	1264747	+	WP_011850027.1	WP_011850027.1		ATPase AAA		4910298	PCAL_RS07155	1122	373	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1264885	1265400	+						4908257	PCAL_RS07160	516		old_locus_tag=Pcal_1348
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1264885	1265400	+	WP_011850028.1	WP_011850028.1		PaREP1 family protein		4908257	PCAL_RS07160	516	171	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1265571	1265858	+						4908306	PCAL_RS07165	288		old_locus_tag=Pcal_1349
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1265571	1265858	+	WP_011850029.1	WP_011850029.1		Rieske 2Fe-2S domain-containing protein		4908306	PCAL_RS07165	288	95	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1266034	1266885	-						4910142	PCAL_RS07170	852		old_locus_tag=Pcal_1350
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1266034	1266885	-	WP_011850030.1	WP_011850030.1		ZIP family metal transporter		4910142	PCAL_RS07170	852	283	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1267171	1267728	-						4908791	PCAL_RS07175	558		old_locus_tag=Pcal_1351
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1267171	1267728	-	WP_011850031.1	WP_011850031.1		hypothetical protein		4908791	PCAL_RS07175	558	185	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1267829	1268284	+						4908262	PCAL_RS07180	456		old_locus_tag=Pcal_1352
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1267829	1268284	+	WP_011850032.1	WP_011850032.1		hypothetical protein		4908262	PCAL_RS07180	456	151	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268387	1268761	+						59388205	PCAL_RS07185	375		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268387	1268761	+	WP_193322597.1	WP_193322597.1		hypothetical protein		59388205	PCAL_RS07185	375	124	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268767	1268946	-						59388206	PCAL_RS07190	180		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268767	1268946	-	WP_193322598.1	WP_193322598.1		hypothetical protein		59388206	PCAL_RS07190	180	59	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268969	1269166	-						59388207	PCAL_RS07195	198		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1268969	1269166	-	WP_193322599.1	WP_193322599.1		hypothetical protein		59388207	PCAL_RS07195	198	65	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1269298	1269630	-						4908253	PCAL_RS07200	333		old_locus_tag=Pcal_1353
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1269298	1269630	-	WP_193322600.1	WP_193322600.1		helix-turn-helix domain-containing protein		4908253	PCAL_RS07200	333	110	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1269793	1270032	+						4908276	PCAL_RS07205	240		old_locus_tag=Pcal_1354
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1269793	1270032	+	WP_011850034.1	WP_011850034.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein		4908276	PCAL_RS07205	240	79	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1270179	1271474	+						4910305	PCAL_RS07210	1296		old_locus_tag=Pcal_1355
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1270179	1271474	+	WP_193322601.1	WP_193322601.1		ABC transporter substrate-binding protein		4910305	PCAL_RS07210	1296	431	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1271540	1272337	+						4910303	PCAL_RS07215	798		old_locus_tag=Pcal_1356
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1271540	1272337	+	WP_226951929.1	WP_226951929.1		sugar ABC transporter permease		4910303	PCAL_RS07215	798	265	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1272334	1273197	+						4908309	PCAL_RS07220	864		old_locus_tag=Pcal_1357
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1272334	1273197	+	WP_011850037.1	WP_011850037.1		carbohydrate ABC transporter permease		4908309	PCAL_RS07220	864	287	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1273194	1274291	+						4909483	PCAL_RS07225	1098		old_locus_tag=Pcal_1358
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1273194	1274291	+	WP_011850038.1	WP_011850038.1		ABC transporter ATP-binding protein		4909483	PCAL_RS07225	1098	365	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1274269	1275477	-						4908448	PCAL_RS07230	1209		old_locus_tag=Pcal_1359
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1274269	1275477	-	WP_011850039.1	WP_011850039.1		glycosyltransferase		4908448	PCAL_RS07230	1209	402	
gene	pseudogene	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1275474	1276138	-						4908635	PCAL_RS07235	665		pseudo;old_locus_tag=Pcal_1360
CDS	without_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1275474	1276138	-				DUF5752 family protein		4908635	PCAL_RS07235	665		pseudo
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1276167	1276379	-						59388208	PCAL_RS07240	213		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1276167	1276379	-	WP_193322602.1	WP_193322602.1		hypothetical protein		59388208	PCAL_RS07240	213	70	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1276466	1277062	+						4908756	PCAL_RS07245	597		old_locus_tag=Pcal_1361
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1276466	1277062	+	WP_193322603.1	WP_193322603.1		hypothetical protein		4908756	PCAL_RS07245	597	198	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1277059	1278276	+						4908497	PCAL_RS07250	1218		old_locus_tag=Pcal_1362
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1277059	1278276	+	WP_011850041.1	WP_011850041.1		glycosyltransferase		4908497	PCAL_RS07250	1218	405	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1278218	1280452	-						4910306	PCAL_RS07255	2235		old_locus_tag=Pcal_1363
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1278218	1280452	-	WP_193322604.1	WP_193322604.1		bifunctional alpha,alpha-trehalose-phosphate synthase (UDP-forming)/trehalose-phosphatase		4910306	PCAL_RS07255	2235	744	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1280498	1281043	+						4908636	PCAL_RS07260	546		old_locus_tag=Pcal_1364
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1280498	1281043	+	WP_011850043.1	WP_011850043.1		class I SAM-dependent methyltransferase		4908636	PCAL_RS07260	546	181	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281083	1281319	+						4908913	PCAL_RS07265	237		old_locus_tag=Pcal_1365
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281083	1281319	+	WP_193322605.1	WP_193322605.1		AbrB family transcriptional regulator		4908913	PCAL_RS07265	237	78	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281306	1281656	+						4909323	PCAL_RS07270	351		old_locus_tag=Pcal_1366
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281306	1281656	+	WP_011850045.1	WP_011850045.1		type II toxin-antitoxin system VapC family toxin		4909323	PCAL_RS07270	351	116	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281688	1282761	-						4909325	PCAL_RS07275	1074		old_locus_tag=Pcal_1367
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1281688	1282761	-	WP_226951930.1	WP_226951930.1		ABC transporter substrate-binding protein		4909325	PCAL_RS07275	1074	357	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1282824	1284011	-						4908332	PCAL_RS07280	1188		old_locus_tag=Pcal_1368
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1282824	1284011	-	WP_011850047.1	WP_011850047.1		Nre family DNA repair protein		4908332	PCAL_RS07280	1188	395	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1284041	1287121	-						4908825	PCAL_RS07285	3081		old_locus_tag=Pcal_1369
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1284041	1287121	-	WP_011850048.1	WP_011850048.1		molybdopterin-dependent oxidoreductase		4908825	PCAL_RS07285	3081	1026	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1287124	1287723	-						4908424	PCAL_RS07290	600		old_locus_tag=Pcal_1370
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1287124	1287723	-	WP_011850049.1	WP_011850049.1		arsenate reductase (azurin) small subunit		4908424	PCAL_RS07290	600	199	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1287823	1288443	-						4908577	PCAL_RS07295	621		old_locus_tag=Pcal_1371
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1287823	1288443	-	WP_011850050.1	WP_011850050.1		LysE family transporter		4908577	PCAL_RS07295	621	206	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1288459	1289529	-						4908503	PCAL_RS07300	1071		old_locus_tag=Pcal_1372
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1288459	1289529	-	WP_011850051.1	WP_011850051.1		radical SAM/SPASM domain-containing protein		4908503	PCAL_RS07300	1071	356	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1289581	1290057	+						4908833	PCAL_RS07305	477		old_locus_tag=Pcal_1373
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1289581	1290057	+	WP_011850052.1	WP_011850052.1		PaREP1 family protein		4908833	PCAL_RS07305	477	158	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1290133	1291332	-						4908556	PCAL_RS07310	1200		old_locus_tag=Pcal_1374
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1290133	1291332	-	WP_193322608.1	WP_193322608.1		hypothetical protein		4908556	PCAL_RS07310	1200	399	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1291370	1292251	-						4910307	PCAL_RS07315	882		old_locus_tag=Pcal_1375
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1291370	1292251	-	WP_011850054.1	WP_011850054.1		metal ABC transporter permease		4910307	PCAL_RS07315	882	293	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1292235	1292957	-						4909298	PCAL_RS07320	723		old_locus_tag=Pcal_1376
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1292235	1292957	-	WP_226951931.1	WP_226951931.1		metal ABC transporter ATP-binding protein		4909298	PCAL_RS07320	723	240	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1292982	1293824	+						4908271	PCAL_RS07325	843		old_locus_tag=Pcal_1377
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1292982	1293824	+	WP_011850056.1	WP_011850056.1		initiation factor 2B related		4908271	PCAL_RS07325	843	280	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1293830	1294114	+						4909241	PCAL_RS07330	285		old_locus_tag=Pcal_1378
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1293830	1294114	+	WP_011850057.1	WP_011850057.1		SWIM zinc finger domain-containing protein		4909241	PCAL_RS07330	285	94	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1294115	1294957	-					lysX	4909221	PCAL_RS07335	843		old_locus_tag=Pcal_1379
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1294115	1294957	-	WP_193323017.1	WP_193323017.1		lysine biosynthesis protein LysX	lysX	4909221	PCAL_RS07335	843	280	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295032	1295232	+						4909220	PCAL_RS07340	201		old_locus_tag=Pcal_1380
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295032	1295232	+	WP_011850059.1	WP_011850059.1		hypothetical protein		4909220	PCAL_RS07340	201	66	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295255	1295443	+						4909246	PCAL_RS07345	189		old_locus_tag=Pcal_1381
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295255	1295443	+	WP_011850060.1	WP_011850060.1		hypothetical protein		4909246	PCAL_RS07345	189	62	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295479	1295700	+						4908584	PCAL_RS07350	222		old_locus_tag=Pcal_1382
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295479	1295700	+	WP_011850061.1	WP_011850061.1		hypothetical protein		4908584	PCAL_RS07350	222	73	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295697	1295906	-						4909143	PCAL_RS07355	210		old_locus_tag=Pcal_1383
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295697	1295906	-	WP_011850062.1	WP_011850062.1		hypothetical protein		4909143	PCAL_RS07355	210	69	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295903	1297012	-						4909257	PCAL_RS07360	1110		old_locus_tag=Pcal_1384
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1295903	1297012	-	WP_011850063.1	WP_011850063.1		4Fe-4S binding protein		4909257	PCAL_RS07360	1110	369	
gene	pseudogene	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1297041	1298674	-						4909233	PCAL_RS07365	1634		pseudo;old_locus_tag=Pcal_1385
CDS	without_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1297041	1298674	-				acyl CoA:acetate/3-ketoacid CoA transferase		4909233	PCAL_RS07365	1634		pseudo
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1298699	1300579	-						4909245	PCAL_RS07370	1881		old_locus_tag=Pcal_1386
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1298699	1300579	-	WP_011850064.1	WP_011850064.1		acetate--CoA ligase		4909245	PCAL_RS07370	1881	626	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1300581	1301999	-						4909215	PCAL_RS07375	1419		old_locus_tag=Pcal_1387
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1300581	1301999	-	WP_011850065.1	WP_011850065.1		aldehyde dehydrogenase family protein		4909215	PCAL_RS07375	1419	472	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1302196	1303938	+						4909038	PCAL_RS07380	1743		old_locus_tag=Pcal_1388
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1302196	1303938	+	WP_011850066.1	WP_011850066.1		succinate dehydrogenase/fumarate reductase flavoprotein subunit		4909038	PCAL_RS07380	1743	580	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1303940	1304254	+						4909247	PCAL_RS07385	315		old_locus_tag=Pcal_1389
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1303940	1304254	+	WP_011850067.1	WP_011850067.1		2Fe-2S iron-sulfur cluster-binding protein		4909247	PCAL_RS07385	315	104	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1304294	1305601	+						4909166	PCAL_RS07390	1308		old_locus_tag=Pcal_1390
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1304294	1305601	+	WP_011850068.1	WP_011850068.1		FAD-dependent oxidoreductase		4909166	PCAL_RS07390	1308	435	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1305598	1306686	-						4909149	PCAL_RS07395	1089		old_locus_tag=Pcal_1391
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1305598	1306686	-	WP_011850069.1	WP_011850069.1		zinc-binding dehydrogenase		4909149	PCAL_RS07395	1089	362	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1306815	1308194	+					ppcA	4909214	PCAL_RS07400	1380		old_locus_tag=Pcal_1392
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1306815	1308194	+	WP_011850070.1	WP_011850070.1		phosphoenolpyruvate carboxylase	ppcA	4909214	PCAL_RS07400	1380	459	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1308224	1308634	+						4909145	PCAL_RS07405	411		old_locus_tag=Pcal_1393
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1308224	1308634	+	WP_011850071.1	WP_011850071.1		CBS domain-containing protein		4909145	PCAL_RS07405	411	136	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1308631	1309017	+						4909110	PCAL_RS07410	387		old_locus_tag=Pcal_1394
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1308631	1309017	+	WP_226951932.1	WP_226951932.1		CBS domain-containing protein		4909110	PCAL_RS07410	387	128	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1309014	1309439	-						4909218	PCAL_RS07415	426		old_locus_tag=Pcal_1395
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1309014	1309439	-	WP_011850073.1	WP_011850073.1		CBS domain-containing protein		4909218	PCAL_RS07415	426	141	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1309436	1310941	-						4909169	PCAL_RS07420	1506		old_locus_tag=Pcal_1396
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1309436	1310941	-	WP_193322609.1	WP_193322609.1		4-hydroxyphenylacetate 3-hydroxylase family protein		4909169	PCAL_RS07420	1506	501	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1311012	1311689	-						4909109	PCAL_RS07425	678		old_locus_tag=Pcal_1397
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1311012	1311689	-	WP_011850075.1	WP_011850075.1		ATP-binding cassette domain-containing protein		4909109	PCAL_RS07425	678	225	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1311674	1312399	-						4909413	PCAL_RS07430	726		old_locus_tag=Pcal_1398
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1311674	1312399	-	WP_193323018.1	WP_193323018.1		sulfate ABC transporter permease		4909413	PCAL_RS07430	726	241	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1312399	1313409	-						4909120	PCAL_RS07435	1011		old_locus_tag=Pcal_1399
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1312399	1313409	-	WP_193322610.1	WP_193322610.1		ABC transporter substrate-binding protein		4909120	PCAL_RS07435	1011	336	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1313854	1314213	+						4909081	PCAL_RS07440	360		old_locus_tag=Pcal_1400
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1313854	1314213	+	WP_011850078.1	WP_011850078.1		aspartyl protease family protein		4909081	PCAL_RS07440	360	119	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1314592	1315278	-					lipB	4909231	PCAL_RS07445	687		old_locus_tag=Pcal_1401
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1314592	1315278	-	WP_011850079.1	WP_011850079.1		lipoyl(octanoyl) transferase LipB	lipB	4909231	PCAL_RS07445	687	228	
gene	pseudogene	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1315275	1316603	-					lpdA	4909181	PCAL_RS07450	1329		partial;pseudo;old_locus_tag=Pcal_1402
CDS	without_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1315275	1316603	-				dihydrolipoyl dehydrogenase	lpdA	4909181	PCAL_RS07450	1329		partial;pseudo
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1316603	1317778	-						4909131	PCAL_RS07455	1176		old_locus_tag=Pcal_1403
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1316603	1317778	-	WP_011850081.1	WP_011850081.1		2-oxo acid dehydrogenase subunit E2		4909131	PCAL_RS07455	1176	391	
