# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	871813	871995	+	WP_148682356.1	WP_148682356.1		hypothetical protein		41584014	TNEU_RS04915	183	60	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	871995	872762	+						6164296	TNEU_RS04920	768		old_locus_tag=Tneu_0981
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	871995	872762	+	WP_148682357.1	WP_148682357.1		hypothetical protein		6164296	TNEU_RS04920	768	255	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	873552	874061	+						6165285	TNEU_RS04925	510		old_locus_tag=Tneu_0982
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	873552	874061	+	WP_012350335.1	WP_012350335.1		hypothetical protein		6165285	TNEU_RS04925	510	169	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	874331	874867	+						6164711	TNEU_RS04930	537		old_locus_tag=Tneu_0983
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	874331	874867	+	WP_148682358.1	WP_148682358.1		hypothetical protein		6164711	TNEU_RS04930	537	178	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	874870	875649	+						6164414	TNEU_RS04935	780		old_locus_tag=Tneu_0984
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	874870	875649	+	WP_012350337.1	WP_012350337.1		hypothetical protein		6164414	TNEU_RS04935	780	259	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	875639	876745	+						6164607	TNEU_RS04940	1107		old_locus_tag=Tneu_0985
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	875639	876745	+	WP_012350338.1	WP_012350338.1		signal peptidase I		6164607	TNEU_RS04940	1107	368	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	876742	877125	-						6164733	TNEU_RS04945	384		old_locus_tag=Tneu_0986
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	876742	877125	-	WP_012350339.1	WP_012350339.1		hypothetical protein		6164733	TNEU_RS04945	384	127	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	877125	877400	-						6164749	TNEU_RS04950	276		old_locus_tag=Tneu_0987
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	877125	877400	-	WP_012350340.1	WP_012350340.1		winged helix-turn-helix domain-containing protein		6164749	TNEU_RS04950	276	91	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	877695	878060	-						6164753	TNEU_RS04955	366		old_locus_tag=Tneu_0988
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	877695	878060	-	WP_148682359.1	WP_148682359.1		nucleotidyltransferase domain-containing protein		6164753	TNEU_RS04955	366	121	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	878017	878427	-						6164752	TNEU_RS04960	411		old_locus_tag=Tneu_0989
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	878017	878427	-	WP_012350342.1	WP_012350342.1		HEPN domain-containing protein		6164752	TNEU_RS04960	411	136	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	878748	879059	+						6164465	TNEU_RS04965	312		old_locus_tag=Tneu_0990
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	878748	879059	+	WP_012350343.1	WP_012350343.1		hypothetical protein		6164465	TNEU_RS04965	312	103	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	879636	880307	+						6164763	TNEU_RS04970	672		old_locus_tag=Tneu_0991
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	879636	880307	+	WP_148682361.1	WP_148682361.1		DUF3782 domain-containing protein		6164763	TNEU_RS04970	672	223	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	880854	881291	-						71811218	TNEU_RS10420	438		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	880854	881291	-	WP_245521990.1	WP_245521990.1		hypothetical protein		71811218	TNEU_RS10420	438	145	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	881333	881833	+						71811219	TNEU_RS10425	501		
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	881333	881833	+	WP_245521991.1	WP_245521991.1		hypothetical protein		71811219	TNEU_RS10425	501	166	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	885814	886161	+						6164740	TNEU_RS04980	348		old_locus_tag=Tneu_0993
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	885814	886161	+	WP_148682362.1	WP_148682362.1		hypothetical protein		6164740	TNEU_RS04980	348	115	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	886215	887096	+						6165678	TNEU_RS04985	882		old_locus_tag=Tneu_0994
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	886215	887096	+	WP_245521931.1	WP_245521931.1		DevR family CRISPR-associated autoregulator		6165678	TNEU_RS04985	882	293	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	887093	887875	+						6165784	TNEU_RS04990	783		old_locus_tag=Tneu_0995
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	887093	887875	+	WP_012350347.1	WP_012350347.1		hypothetical protein		6165784	TNEU_RS04990	783	260	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	887841	888785	+						71811220	TNEU_RS10430	945		old_locus_tag=Tneu_0996
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	887841	888785	+	WP_245521932.1	WP_245521932.1		hypothetical protein		71811220	TNEU_RS10430	945	314	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	888778	890253	+					cas3	6164806	TNEU_RS04995	1476		old_locus_tag=Tneu_0997
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	888778	890253	+	WP_012350349.1	WP_012350349.1		CRISPR-associated helicase Cas3'	cas3	6164806	TNEU_RS04995	1476	491	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	890250	890819	+						6164799	TNEU_RS05000	570		old_locus_tag=Tneu_0998
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	890250	890819	+	WP_012350350.1	WP_012350350.1		CRISPR-associated endonuclease Cas3''		6164799	TNEU_RS05000	570	189	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	890816	891565	+					cas6	6165091	TNEU_RS05005	750		old_locus_tag=Tneu_0999
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	890816	891565	+	WP_012350351.1	WP_012350351.1		CRISPR system precrRNA processing endoribonuclease RAMP protein Cas6	cas6	6165091	TNEU_RS05005	750	249	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	891704	892609	-						6164810	TNEU_RS05010	906		old_locus_tag=Tneu_1000
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	891704	892609	-	WP_012350352.1	WP_012350352.1		hypothetical protein		6164810	TNEU_RS05010	906	301	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	892638	894062	+						6164836	TNEU_RS05015	1425		old_locus_tag=Tneu_1001
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	892638	894062	+	WP_012350353.1	WP_012350353.1		AAA family ATPase		6164836	TNEU_RS05015	1425	474	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	894066	895220	+						6164842	TNEU_RS05020	1155		old_locus_tag=Tneu_1002
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	894066	895220	+	WP_012350354.1	WP_012350354.1		hypothetical protein		6164842	TNEU_RS05020	1155	384	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895248	895592	+						6164841	TNEU_RS05025	345		old_locus_tag=Tneu_1003
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895248	895592	+	WP_012350355.1	WP_012350355.1		hypothetical protein		6164841	TNEU_RS05025	345	114	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895614	895817	+						6164921	TNEU_RS05030	204		old_locus_tag=Tneu_1004
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895614	895817	+	WP_012350356.1	WP_012350356.1		hypothetical protein		6164921	TNEU_RS05030	204	67	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895986	897881	-						6165080	TNEU_RS05035	1896		old_locus_tag=Tneu_1005
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	895986	897881	-	WP_012350357.1	WP_012350357.1		metallophosphoesterase		6165080	TNEU_RS05035	1896	631	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	897878	899155	-						6164939	TNEU_RS05040	1278		old_locus_tag=Tneu_1006
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	897878	899155	-	WP_012350358.1	WP_012350358.1		ABC transporter		6164939	TNEU_RS05040	1278	425	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	899245	900735	+						6164914	TNEU_RS05045	1491		old_locus_tag=Tneu_1007
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	899245	900735	+	WP_148682364.1	WP_148682364.1		ABC transporter substrate-binding protein		6164914	TNEU_RS05045	1491	496	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	900750	902552	-						6165058	TNEU_RS05050	1803		old_locus_tag=Tneu_1008
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	900750	902552	-	WP_012350360.1	WP_012350360.1		iron ABC transporter permease		6165058	TNEU_RS05050	1803	600	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	902549	903592	-						6164951	TNEU_RS05055	1044		old_locus_tag=Tneu_1009
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	902549	903592	-	WP_012350361.1	WP_012350361.1		ABC transporter ATP-binding protein		6164951	TNEU_RS05055	1044	347	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	903656	904891	+					eif2g	6165029	TNEU_RS05060	1236		old_locus_tag=Tneu_1010
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	903656	904891	+	WP_012350362.1	WP_012350362.1		translation initiation factor IF-2 subunit gamma	eif2g	6165029	TNEU_RS05060	1236	411	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	904985	905458	+						6165022	TNEU_RS05065	474		old_locus_tag=Tneu_1011
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	904985	905458	+	WP_012350363.1	WP_012350363.1		NUDIX domain-containing protein		6165022	TNEU_RS05065	474	157	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	905459	906580	-						6164945	TNEU_RS05070	1122		old_locus_tag=Tneu_1012
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	905459	906580	-	WP_012350364.1	WP_012350364.1		ABC transporter permease		6164945	TNEU_RS05070	1122	373	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	906561	908552	-						6165028	TNEU_RS05075	1992		old_locus_tag=Tneu_1013
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	906561	908552	-	WP_012350365.1	WP_012350365.1		hypothetical protein		6165028	TNEU_RS05075	1992	663	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	908545	909024	-						6164969	TNEU_RS05080	480		old_locus_tag=Tneu_1014
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	908545	909024	-	WP_012350366.1	WP_012350366.1		hypothetical protein		6164969	TNEU_RS05080	480	159	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	909043	909327	-						6164942	TNEU_RS05085	285		old_locus_tag=Tneu_1015
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	909043	909327	-	WP_012350367.1	WP_012350367.1		hypothetical protein		6164942	TNEU_RS05085	285	94	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	909372	910427	+					twy1	6165032	TNEU_RS05090	1056		old_locus_tag=Tneu_1016
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	909372	910427	+	WP_012350368.1	WP_012350368.1		4-demethylwyosine synthase TYW1	twy1	6165032	TNEU_RS05090	1056	351	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	910420	911067	-						6164944	TNEU_RS05095	648		old_locus_tag=Tneu_1017
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	910420	911067	-	WP_012350369.1	WP_012350369.1		secreted endonuclease-like protein		6164944	TNEU_RS05095	648	215	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	911122	911700	+						6164934	TNEU_RS05100	579		old_locus_tag=Tneu_1018
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	911122	911700	+	WP_012350370.1	WP_012350370.1		hypothetical protein		6164934	TNEU_RS05100	579	192	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	912055	912474	+						6164881	TNEU_RS05110	420		old_locus_tag=Tneu_1020
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	912055	912474	+	WP_012350371.1	WP_012350371.1		bis(5'-nucleosyl)-tetraphosphatase		6164881	TNEU_RS05110	420	139	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	912611	913324	+						6166328	TNEU_RS05115	714		old_locus_tag=Tneu_1021
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	912611	913324	+	WP_012350372.1	WP_012350372.1		ABC transporter ATP-binding protein		6166328	TNEU_RS05115	714	237	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	913321	914796	+						6164902	TNEU_RS05120	1476		old_locus_tag=Tneu_1022
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	913321	914796	+	WP_012350373.1	WP_012350373.1		hypothetical protein		6164902	TNEU_RS05120	1476	491	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	914787	915287	-						6164880	TNEU_RS05125	501		old_locus_tag=Tneu_1023
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	914787	915287	-	WP_012350374.1	WP_012350374.1		PaREP1 family protein		6164880	TNEU_RS05125	501	166	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	915320	915610	+						6164991	TNEU_RS05130	291		old_locus_tag=Tneu_1024
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	915320	915610	+	WP_012350375.1	WP_012350375.1		hypothetical protein		6164991	TNEU_RS05130	291	96	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	915982	917331	-						6164993	TNEU_RS05135	1350		old_locus_tag=Tneu_1025
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	915982	917331	-	WP_148682365.1	WP_148682365.1		ATP-binding protein		6164993	TNEU_RS05135	1350	449	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	917595	918905	-						6164994	TNEU_RS05140	1311		old_locus_tag=Tneu_1026
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	917595	918905	-	WP_012350377.1	WP_012350377.1		hypothetical protein		6164994	TNEU_RS05140	1311	436	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	918961	919569	+						6164995	TNEU_RS05145	609		old_locus_tag=Tneu_1027
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	918961	919569	+	WP_012350378.1	WP_012350378.1		METTL5 family protein		6164995	TNEU_RS05145	609	202	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	919563	920924	-						6164998	TNEU_RS05150	1362		old_locus_tag=Tneu_1028
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	919563	920924	-	WP_012350379.1	WP_012350379.1		TrpB-like pyridoxal phosphate-dependent enzyme		6164998	TNEU_RS05150	1362	453	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	920969	921973	+						6164904	TNEU_RS05155	1005		old_locus_tag=Tneu_1029
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	920969	921973	+	WP_148682366.1	WP_148682366.1		prohibitin family protein		6164904	TNEU_RS05155	1005	334	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	921970	922302	+						6165009	TNEU_RS05160	333		old_locus_tag=Tneu_1030
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	921970	922302	+	WP_012350381.1	WP_012350381.1		helix-turn-helix domain-containing protein		6165009	TNEU_RS05160	333	110	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	922308	922850	-						6164907	TNEU_RS05165	543		old_locus_tag=Tneu_1031
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	922308	922850	-	WP_012350382.1	WP_012350382.1		hypothetical protein		6164907	TNEU_RS05165	543	180	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	922936	923475	+						6164924	TNEU_RS05170	540		old_locus_tag=Tneu_1032
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	922936	923475	+	WP_012350383.1	WP_012350383.1		signal peptidase I		6164924	TNEU_RS05170	540	179	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	923494	924447	+						6164982	TNEU_RS05175	954		old_locus_tag=Tneu_1033
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	923494	924447	+	WP_012350384.1	WP_012350384.1		ATP-binding cassette domain-containing protein		6164982	TNEU_RS05175	954	317	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	924444	925214	+						6164980	TNEU_RS05180	771		old_locus_tag=Tneu_1034
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	924444	925214	+	WP_012350385.1	WP_012350385.1		ABC transporter permease		6164980	TNEU_RS05180	771	256	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925201	925563	-						6164856	TNEU_RS05185	363		old_locus_tag=Tneu_1035
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925201	925563	-	WP_012350386.1	WP_012350386.1		hypothetical protein		6164856	TNEU_RS05185	363	120	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925535	925939	-						6164860	TNEU_RS05190	405		old_locus_tag=Tneu_1036
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925535	925939	-	WP_012350387.1	WP_012350387.1		hypothetical protein		6164860	TNEU_RS05190	405	134	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925933	926226	-						6164865	TNEU_RS05195	294		old_locus_tag=Tneu_1037
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	925933	926226	-	WP_148682367.1	WP_148682367.1		hypothetical protein		6164865	TNEU_RS05195	294	97	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	926358	926993	+						6164866	TNEU_RS05200	636		old_locus_tag=Tneu_1038
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	926358	926993	+	WP_012350389.1	WP_012350389.1		superoxide dismutase		6164866	TNEU_RS05200	636	211	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927113	927520	+						6164851	TNEU_RS05205	408		old_locus_tag=Tneu_1039
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927113	927520	+	WP_012350390.1	WP_012350390.1		hypothetical protein		6164851	TNEU_RS05205	408	135	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927504	927914	+						6164965	TNEU_RS05210	411		old_locus_tag=Tneu_1040
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927504	927914	+	WP_012350391.1	WP_012350391.1		hypothetical protein		6164965	TNEU_RS05210	411	136	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927935	928354	+						6164846	TNEU_RS05215	420		old_locus_tag=Tneu_1041
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	927935	928354	+	WP_012350392.1	WP_012350392.1		hypothetical protein		6164846	TNEU_RS05215	420	139	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	928346	930646	-						6164973	TNEU_RS05220	2301		old_locus_tag=Tneu_1042
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	928346	930646	-	WP_012350393.1	WP_012350393.1		hypothetical protein		6164973	TNEU_RS05220	2301	766	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	930679	932076	-						6164964	TNEU_RS05225	1398		old_locus_tag=Tneu_1043
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	930679	932076	-	WP_012350394.1	WP_012350394.1		hypothetical protein		6164964	TNEU_RS05225	1398	465	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932172	932498	-						6165000	TNEU_RS05230	327		old_locus_tag=Tneu_1044
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932172	932498	-	WP_012350395.1	WP_012350395.1		hypothetical protein		6165000	TNEU_RS05230	327	108	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932617	932859	-						6164818	TNEU_RS05235	243		old_locus_tag=Tneu_1045
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932617	932859	-	WP_012350396.1	WP_012350396.1		hypothetical protein		6164818	TNEU_RS05235	243	80	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932894	933226	-						6164742	TNEU_RS05240	333		old_locus_tag=Tneu_1046
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	932894	933226	-	WP_012350397.1	WP_012350397.1		DUF134 domain-containing protein		6164742	TNEU_RS05240	333	110	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	933226	933648	-						6165127	TNEU_RS05245	423		old_locus_tag=Tneu_1047
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	933226	933648	-	WP_012350398.1	WP_012350398.1		hypothetical protein		6165127	TNEU_RS05245	423	140	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	933671	934591	-						6165166	TNEU_RS05250	921		old_locus_tag=Tneu_1048
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	933671	934591	-	WP_012350399.1	WP_012350399.1		tRNA-ribosyltransferase		6165166	TNEU_RS05250	921	306	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	934713	935201	+						6164728	TNEU_RS05255	489		old_locus_tag=Tneu_1049
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	934713	935201	+	WP_012350400.1	WP_012350400.1		hypothetical protein		6164728	TNEU_RS05255	489	162	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	935208	936263	+						6165510	TNEU_RS05260	1056		old_locus_tag=Tneu_1050
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	935208	936263	+	WP_012350401.1	WP_012350401.1		amidohydrolase family protein		6165510	TNEU_RS05260	1056	351	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	936241	936450	-						6164707	TNEU_RS05265	210		old_locus_tag=Tneu_1051
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	936241	936450	-	WP_012350402.1	WP_012350402.1		hypothetical protein		6164707	TNEU_RS05265	210	69	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	936434	937213	-						6164400	TNEU_RS05270	780		old_locus_tag=Tneu_1052
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	936434	937213	-	WP_012350403.1	WP_012350403.1		sulfide-dependent adenosine diphosphate thiazole synthase		6164400	TNEU_RS05270	780	259	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	937315	937899	-						6165083	TNEU_RS05275	585		old_locus_tag=Tneu_1053
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	937315	937899	-	WP_012350404.1	WP_012350404.1		formate dehydrogenase		6165083	TNEU_RS05275	585	194	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	937883	938590	-						6164453	TNEU_RS05280	708		old_locus_tag=Tneu_1054
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	937883	938590	-	WP_012349725.1	WP_012349725.1		cytochrome b/b6 domain-containing protein		6164453	TNEU_RS05280	708	235	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	938624	939463	-						6164420	TNEU_RS05285	840		old_locus_tag=Tneu_1055
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	938624	939463	-	WP_012350405.1	WP_012350405.1		4Fe-4S dicluster domain-containing protein		6164420	TNEU_RS05285	840	279	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	939466	942972	-						6165132	TNEU_RS05290	3507		old_locus_tag=Tneu_1056
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	939466	942972	-	WP_012350406.1	WP_012350406.1		molybdopterin-dependent oxidoreductase		6165132	TNEU_RS05290	3507	1168	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	942969	943175	-						6166317	TNEU_RS05295	207		old_locus_tag=Tneu_1057
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	942969	943175	-	WP_012350407.1	WP_012350407.1		hypothetical protein		6166317	TNEU_RS05295	207	68	
gene	protein_coding	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	943231	943908	-						6166320	TNEU_RS05300	678		old_locus_tag=Tneu_1058
CDS	with_protein	GCF_000019805.1	Primary Assembly	chromosome		NC_010525.1	943231	943908	-	WP_012350408.1	WP_012350408.1		sulfurtransferase FdhD		6166320	TNEU_RS05300	678	225	
