# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1513471	1514880	+	WP_014289029.1	WP_014289029.1		mercury(II) reductase	merA	11596293	P186_RS08400	1410	469	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1514922	1515806	-						11596294	P186_RS08405	885		old_locus_tag=P186_1797
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1514922	1515806	-	WP_014289030.1	WP_014289030.1		hypothetical protein		11596294	P186_RS08405	885	294	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1515890	1516381	+					aprB	11596295	P186_RS08410	492		old_locus_tag=P186_1798
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1515890	1516381	+	WP_014289031.1	WP_014289031.1		adenylyl-sulfate reductase subunit beta	aprB	11596295	P186_RS08410	492	163	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1516385	1518268	+					aprA	11596296	P186_RS08415	1884		old_locus_tag=P186_1799
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1516385	1518268	+	WP_014289032.1	WP_014289032.1		adenylyl-sulfate reductase subunit alpha	aprA	11596296	P186_RS08415	1884	627	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1518358	1518861	+						11596297	P186_RS08420	504		old_locus_tag=P186_1801
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1518358	1518861	+	WP_014289033.1	WP_014289033.1		metallophosphoesterase		11596297	P186_RS08420	504	167	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1518878	1519213	-						11596298	P186_RS08425	336		old_locus_tag=P186_1802
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1518878	1519213	-	WP_014289034.1	WP_014289034.1		TusE/DsrC/DsvC family sulfur relay protein		11596298	P186_RS08425	336	111	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1519335	1519685	+						11596299	P186_RS08430	351		old_locus_tag=P186_1803
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1519335	1519685	+	WP_148682887.1	WP_148682887.1		DsrE family protein		11596299	P186_RS08430	351	116	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1519686	1520159	-						11596300	P186_RS08435	474		old_locus_tag=P186_1804
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1519686	1520159	-	WP_014289036.1	WP_014289036.1		hypothetical protein		11596300	P186_RS08435	474	157	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1520159	1521304	-					dsrB	11596301	P186_RS08440	1146		old_locus_tag=P186_1805
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1520159	1521304	-	WP_014289037.1	WP_014289037.1		dissimilatory-type sulfite reductase subunit beta	dsrB	11596301	P186_RS08440	1146	381	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1521301	1522533	-					dsrA	11596302	P186_RS08445	1233		old_locus_tag=P186_1806
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1521301	1522533	-	WP_014289038.1	WP_014289038.1		dissimilatory-type sulfite reductase subunit alpha	dsrA	11596302	P186_RS08445	1233	410	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1522684	1523346	-						11596303	P186_RS08450	663		old_locus_tag=P186_1807
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1522684	1523346	-	WP_014289039.1	WP_014289039.1		uroporphyrinogen-III C-methyltransferase		11596303	P186_RS08450	663	220	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1523331	1524671	-					cobB	11596304	P186_RS08455	1341		old_locus_tag=P186_1808
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1523331	1524671	-	WP_014289040.1	WP_014289040.1		hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)	cobB	11596304	P186_RS08455	1341	446	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1524721	1525299	-						11596305	P186_RS08460	579		old_locus_tag=P186_1809
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1524721	1525299	-	WP_014289041.1	WP_014289041.1		hypothetical protein		11596305	P186_RS08460	579	192	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1525385	1525777	-						11596306	P186_RS08465	393		old_locus_tag=P186_1810
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1525385	1525777	-	WP_014289042.1	WP_014289042.1		hypothetical protein		11596306	P186_RS08465	393	130	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1525825	1526523	+						11596307	P186_RS08470	699		old_locus_tag=P186_1811
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1525825	1526523	+	WP_014289043.1	WP_014289043.1		uroporphyrinogen-III synthase		11596307	P186_RS08470	699	232	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1526476	1527273	-						11596308	P186_RS08475	798		old_locus_tag=P186_1812
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1526476	1527273	-	WP_014289044.1	WP_014289044.1		uroporphyrinogen-III synthase		11596308	P186_RS08475	798	265	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1527356	1528606	+						11596309	P186_RS08480	1251		old_locus_tag=P186_1813
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1527356	1528606	+	WP_148682889.1	WP_148682889.1		sulfite reductase, dissimilatory-type subunit alpha		11596309	P186_RS08480	1251	416	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1528603	1529718	+					dsrB	11596310	P186_RS08485	1116		old_locus_tag=P186_1814
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1528603	1529718	+	WP_014289046.1	WP_014289046.1		dissimilatory-type sulfite reductase subunit beta	dsrB	11596310	P186_RS08485	1116	371	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1529718	1530206	+						11596311	P186_RS08490	489		old_locus_tag=P186_1815
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1529718	1530206	+	WP_014289047.1	WP_014289047.1		hypothetical protein		11596311	P186_RS08490	489	162	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1530325	1531020	+						11596312	P186_RS08495	696		old_locus_tag=P186_1816
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1530325	1531020	+	WP_014289048.1	WP_014289048.1		hypothetical protein		11596312	P186_RS08495	696	231	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531004	1531420	-						11596313	P186_RS08500	417		old_locus_tag=P186_1817
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531004	1531420	-	WP_014289049.1	WP_014289049.1		hypothetical protein		11596313	P186_RS08500	417	138	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531421	1531648	-						11596314	P186_RS08505	228		old_locus_tag=P186_1818
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531421	1531648	-	WP_148682890.1	WP_148682890.1		sulfurtransferase TusA family protein		11596314	P186_RS08505	228	75	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531775	1532026	+						11596315	P186_RS08510	252		old_locus_tag=P186_1819
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1531775	1532026	+	WP_014289051.1	WP_014289051.1		sulfurtransferase TusA family protein		11596315	P186_RS08510	252	83	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1532023	1533726	+						11596316	P186_RS08515	1704		old_locus_tag=P186_1820
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1532023	1533726	+	WP_014289052.1	WP_014289052.1		SelD-related putative sulfur metabolism protein		11596316	P186_RS08515	1704	567	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1533884	1534231	-						11596317	P186_RS08520	348		old_locus_tag=P186_1821
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1533884	1534231	-	WP_237179379.1	WP_237179379.1		HEPN domain-containing protein		11596317	P186_RS08520	348	115	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1534269	1534745	+						11596318	P186_RS08525	477		old_locus_tag=P186_1822
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1534269	1534745	+	WP_014289054.1	WP_014289054.1		hypothetical protein		11596318	P186_RS08525	477	158	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1534800	1536167	+					sat	11596319	P186_RS08530	1368		old_locus_tag=P186_1823
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1534800	1536167	+	WP_148682891.1	WP_148682891.1		sulfate adenylyltransferase	sat	11596319	P186_RS08530	1368	455	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536164	1536508	+						11596320	P186_RS08535	345		old_locus_tag=P186_1824
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536164	1536508	+	WP_014289056.1	WP_014289056.1		hypothetical protein		11596320	P186_RS08535	345	114	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536462	1536743	-						11596321	P186_RS08540	282		old_locus_tag=P186_1825
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536462	1536743	-	WP_014289057.1	WP_014289057.1		hypothetical protein		11596321	P186_RS08540	282	93	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536845	1537603	+						11596322	P186_RS08545	759		old_locus_tag=P186_1826
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1536845	1537603	+	WP_014289058.1	WP_014289058.1		respiratory nitrate reductase subunit gamma		11596322	P186_RS08545	759	252	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1537655	1539139	+						11596323	P186_RS08550	1485		old_locus_tag=P186_1827
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1537655	1539139	+	WP_014289059.1	WP_014289059.1		(Fe-S)-binding protein		11596323	P186_RS08550	1485	494	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1539136	1539657	-						11596324	P186_RS08555	522		old_locus_tag=P186_1828
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1539136	1539657	-	WP_158307137.1	WP_158307137.1		MGMT family protein		11596324	P186_RS08555	522	173	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1539828	1540970	+						11596325	P186_RS08560	1143		old_locus_tag=P186_1829
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1539828	1540970	+	WP_014289061.1	WP_014289061.1		NAD(P)/FAD-dependent oxidoreductase		11596325	P186_RS08560	1143	380	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1540967	1541401	+						11596326	P186_RS08565	435		old_locus_tag=P186_1830
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1540967	1541401	+	WP_014289062.1	WP_014289062.1		DUF1641 domain-containing protein		11596326	P186_RS08565	435	144	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1541471	1541866	+						11596327	P186_RS08570	396		old_locus_tag=P186_1831
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1541471	1541866	+	WP_237179380.1	WP_237179380.1		helix-turn-helix domain-containing protein		11596327	P186_RS08570	396	131	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1542239	1542706	+						11596328	P186_RS08575	468		old_locus_tag=P186_1833
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1542239	1542706	+	WP_158307138.1	WP_158307138.1		hypothetical protein		11596328	P186_RS08575	468	155	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1542703	1543017	+						11596329	P186_RS08580	315		old_locus_tag=P186_1834
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1542703	1543017	+	WP_014289064.1	WP_014289064.1		hypothetical protein		11596329	P186_RS08580	315	104	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1543135	1543824	+						11596330	P186_RS08585	690		old_locus_tag=P186_1835
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1543135	1543824	+	WP_014289065.1	WP_014289065.1		hypothetical protein		11596330	P186_RS08585	690	229	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1544204	1544683	-						11596331	P186_RS08590	480		old_locus_tag=P186_1836
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1544204	1544683	-	WP_193383978.1	WP_193383978.1		PaREP1 family protein		11596331	P186_RS08590	480	159	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1544846	1545214	-						11596332	P186_RS08595	369		old_locus_tag=P186_1837
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1544846	1545214	-	WP_237179381.1	WP_237179381.1		aspartyl protease family protein		11596332	P186_RS08595	369	122	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1545471	1545638	+						11596333	P186_RS08600	168		old_locus_tag=P186_1839
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1545471	1545638	+	WP_014289068.1	WP_014289068.1		hypothetical protein		11596333	P186_RS08600	168	55	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1545872	1549390	-						11596334	P186_RS08605	3519		old_locus_tag=P186_1840
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1545872	1549390	-	WP_014289069.1	WP_014289069.1		molybdopterin-dependent oxidoreductase		11596334	P186_RS08605	3519	1172	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1549383	1550486	-						11596335	P186_RS08610	1104		old_locus_tag=P186_1841
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1549383	1550486	-	WP_014289070.1	WP_014289070.1		hypothetical protein		11596335	P186_RS08610	1104	367	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1550483	1551130	-						11596336	P186_RS08615	648		old_locus_tag=P186_1842
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1550483	1551130	-	WP_014289071.1	WP_014289071.1		4Fe-4S dicluster domain-containing protein		11596336	P186_RS08615	648	215	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1551304	1551870	-						11596337	P186_RS08620	567		old_locus_tag=P186_1843
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1551304	1551870	-	WP_014289072.1	WP_014289072.1		hypothetical protein		11596337	P186_RS08620	567	188	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1551857	1552282	-						11596338	P186_RS08625	426		old_locus_tag=P186_1844
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1551857	1552282	-	WP_014289073.1	WP_014289073.1		molecular chaperone TorD family protein		11596338	P186_RS08625	426	141	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1552389	1555469	-						11596339	P186_RS08630	3081		old_locus_tag=P186_1845
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1552389	1555469	-	WP_014289074.1	WP_014289074.1		molybdopterin-dependent oxidoreductase		11596339	P186_RS08630	3081	1026	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1555472	1556083	-						11596340	P186_RS08635	612		old_locus_tag=P186_1846
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1555472	1556083	-	WP_148682894.1	WP_148682894.1		arsenate reductase (azurin) small subunit		11596340	P186_RS08635	612	203	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1556782	1557222	-						11596342	P186_RS08640	441		old_locus_tag=P186_1848
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1556782	1557222	-	WP_014289077.1	WP_014289077.1		multicopper oxidase domain-containing protein		11596342	P186_RS08640	441	146	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1557513	1557854	-						11596343	P186_RS08645	342		old_locus_tag=P186_1849
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1557513	1557854	-	WP_014289078.1	WP_014289078.1		hypothetical protein		11596343	P186_RS08645	342	113	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1558160	1559032	+					lipA	11596344	P186_RS08650	873		old_locus_tag=P186_1850
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1558160	1559032	+	WP_014289079.1	WP_014289079.1		lipoyl synthase	lipA	11596344	P186_RS08650	873	290	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1559063	1560181	+						11596345	P186_RS08655	1119		old_locus_tag=P186_1851
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1559063	1560181	+	WP_014289080.1	WP_014289080.1		thiamine pyrophosphate-dependent enzyme		11596345	P186_RS08655	1119	372	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1560178	1561143	+						11596346	P186_RS08660	966		old_locus_tag=P186_1852
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1560178	1561143	+	WP_014289081.1	WP_014289081.1		alpha-ketoacid dehydrogenase subunit beta		11596346	P186_RS08660	966	321	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1561143	1562333	+						11596347	P186_RS08665	1191		old_locus_tag=P186_1853
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1561143	1562333	+	WP_014289082.1	WP_014289082.1		2-oxo acid dehydrogenase subunit E2		11596347	P186_RS08665	1191	396	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1562330	1563688	+					lpdA	11596348	P186_RS08670	1359		old_locus_tag=P186_1854
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1562330	1563688	+	WP_014289083.1	WP_014289083.1		dihydrolipoyl dehydrogenase	lpdA	11596348	P186_RS08670	1359	452	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1563685	1564371	+					lipB	11596349	P186_RS08675	687		old_locus_tag=P186_1855
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1563685	1564371	+	WP_014289084.1	WP_014289084.1		lipoyl(octanoyl) transferase LipB	lipB	11596349	P186_RS08675	687	228	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1564689	1564964	-						11596351	P186_RS08680	276		old_locus_tag=P186_1857
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1564689	1564964	-	WP_014289086.1	WP_014289086.1		winged helix-turn-helix domain-containing protein		11596351	P186_RS08680	276	91	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565028	1565420	+						41584123	P186_RS08685	393		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565028	1565420	+	WP_148682897.1	WP_148682897.1		hypothetical protein		41584123	P186_RS08685	393	130	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565685	1566020	+						11596352	P186_RS14470	336		old_locus_tag=P186_1858
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565685	1566020	+	WP_250634610.1	WP_250634610.1		molybdopterin-dependent oxidoreductase		11596352	P186_RS14470	336	111	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565977	1566153	+						72656253	P186_RS14475	177		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1565977	1566153	+	WP_250634611.1	WP_250634611.1		molybdopterin-dependent oxidoreductase		72656253	P186_RS14475	177	58	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1566300	1566638	+						11596354	P186_RS08695	339		old_locus_tag=P186_1861
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1566300	1566638	+	WP_014289088.1	WP_014289088.1		hypothetical protein		11596354	P186_RS08695	339	112	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1566815	1566952	+						59388051	P186_RS14070	138		old_locus_tag=P186_1862
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1566815	1566952	+	WP_014289089.1	WP_014289089.1		hypothetical protein		59388051	P186_RS14070	138	45	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1567069	1568247	-						11596356	P186_RS08700	1179		old_locus_tag=P186_1863
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1567069	1568247	-	WP_014289090.1	WP_014289090.1		hypothetical protein		11596356	P186_RS08700	1179	392	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1568240	1569487	-						11596357	P186_RS08705	1248		old_locus_tag=P186_1864
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1568240	1569487	-	WP_014289091.1	WP_014289091.1		YeeE/YedE family protein		11596357	P186_RS08705	1248	415	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1569489	1569863	-						11596358	P186_RS08710	375		old_locus_tag=P186_1865
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1569489	1569863	-	WP_014289092.1	WP_014289092.1		DsrE family protein		11596358	P186_RS08710	375	124	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1569860	1570105	-						11596359	P186_RS08715	246		old_locus_tag=P186_1866
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1569860	1570105	-	WP_148682898.1	WP_148682898.1		sulfurtransferase TusA family protein		11596359	P186_RS08715	246	81	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1570199	1571227	+						11596360	P186_RS08720	1029		old_locus_tag=P186_1867
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1570199	1571227	+	WP_014289094.1	WP_014289094.1		hypothetical protein		11596360	P186_RS08720	1029	342	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1571229	1572548	+						11596361	P186_RS08725	1320		old_locus_tag=P186_1868
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1571229	1572548	+	WP_014289095.1	WP_014289095.1		hypothetical protein		11596361	P186_RS08725	1320	439	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1572545	1573294	+						11596362	P186_RS08730	750		old_locus_tag=P186_1869
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1572545	1573294	+	WP_014289096.1	WP_014289096.1		hypothetical protein		11596362	P186_RS08730	750	249	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1573291	1574493	+						11596363	P186_RS08735	1203		old_locus_tag=P186_1870
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1573291	1574493	+	WP_014289097.1	WP_014289097.1		NAD(P)/FAD-dependent oxidoreductase		11596363	P186_RS08735	1203	400	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1574488	1574814	-						11596364	P186_RS08740	327		old_locus_tag=P186_1871
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1574488	1574814	-	WP_014289098.1	WP_014289098.1		hypothetical protein		11596364	P186_RS08740	327	108	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1574988	1575293	+						11596365	P186_RS08745	306		old_locus_tag=P186_1872
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1574988	1575293	+	WP_014289099.1	WP_014289099.1		4Fe-4S binding protein		11596365	P186_RS08745	306	101	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1575331	1575525	+						11596366	P186_RS08750	195		old_locus_tag=P186_1873
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1575331	1575525	+	WP_014289100.1	WP_014289100.1		hypothetical protein		11596366	P186_RS08750	195	64	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1575539	1576027	-						11596367	P186_RS08755	489		old_locus_tag=P186_1874
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1575539	1576027	-	WP_014289101.1	WP_014289101.1		peroxiredoxin		11596367	P186_RS08755	489	162	
gene	pseudogene	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1576292	1577145	+						41584124	P186_RS08760	854		pseudo
CDS	without_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1576292	1577145	+				sulfurtransferase		41584124	P186_RS08760	854		pseudo
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1577561	1578013	+						11596369	P186_RS08765	453		old_locus_tag=P186_1876
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1577561	1578013	+	WP_148682899.1	WP_148682899.1		DsrE/DsrF/DrsH-like family protein		11596369	P186_RS08765	453	150	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1578152	1578880	-						11596370	P186_RS08770	729		old_locus_tag=P186_1877
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1578152	1578880	-	WP_148682900.1	WP_148682900.1		hypothetical protein		11596370	P186_RS08770	729	242	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1579233	1580099	+						11596372	P186_RS08775	867		old_locus_tag=P186_1879
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1579233	1580099	+	WP_014289106.1	WP_014289106.1		sulfite exporter TauE/SafE family protein		11596372	P186_RS08775	867	288	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	1580096	1580419	+						11596373	P186_RS08780	324		old_locus_tag=P186_1880
